Flight Time, Lat, Long, Altitude (ft), Date, Hour:Min:Sec, Fix,Internal Ambient (K), External Ambient (K), Battery (K), OPC (K), OPC Heater Status, Battery Heater Status, External Pressure (PSI), MS5607 temperature (C), MS5607 pressure (PA)
1:02:35,44.1227,-93.2249,21227.7,5/16/2019,18:56:11,12,Fix,294.90,289.65,301.15,296.65,CLOSED,CLOSED,332942.91,136497080000.00,
1:02:40,44.1226,-93.2239,21272.6,5/16/2019,18:56:16,12,Fix,294.90,289.65,301.15,296.65,CLOSED,CLOSED,332942.91,136497080000.00,
1:02:45,44.1226,-93.2228,21316.6,5/16/2019,18:56:21,12,Fix,294.84,289.65,301.15,296.65,CLOSED,CLOSED,332942.91,136497080000.00,
1:02:50,44.1224,-93.2218,21356.0,5/16/2019,18:56:26,12,Fix,294.77,289.65,301.15,296.65,CLOSED,CLOSED,332942.91,136497080000.00,
1:02:55,44.1224,-93.2207,21405.5,5/16/2019,18:56:31,12,Fix,294.71,289.65,301.15,296.65,CLOSED,CLOSED,332942.91,136497080000.00,
1:03:00,44.1223,-93.2198,21459.0,5/16/2019,18:56:36,12,Fix,294.65,289.15,301.15,296.65,CLOSED,CLOSED,332942.91,136497080000.00,
1:03:05,44.1221,-93.2189,21511.5,5/16/2019,18:56:41,12,Fix,294.65,288.15,300.65,296.65,CLOSED,CLOSED,332942.91,136497080000.00,
1:03:10,44.1219,-93.2179,21559.4,5/16/2019,18:56:46,12,Fix,294.59,288.15,300.65,296.15,CLOSED,CLOSED,332942.91,136497080000.00,
1:03:15,44.1217,-93.2169,21605.0,5/16/2019,18:56:51,12,Fix,294.46,288.65,300.65,296.15,CLOSED,CLOSED,332942.91,136497080000.00,
1:03:20,44.1216,-93.2158,21648.9,5/16/2019,18:56:56,12,Fix,294.34,288.15,300.65,296.15,CLOSED,CLOSED,332942.91,136497080000.00,
1:03:25,44.1215,-93.2147,21692.3,5/16/2019,18:57:1,12,Fix,294.34,287.15,300.65,296.15,CLOSED,CLOSED,332942.91,136497080000.00,
1:03:30,44.1213,-93.2138,21736.5,5/16/2019,18:57:6,12,Fix,294.27,287.65,300.65,296.15,CLOSED,CLOSED,332942.91,136497080000.00,
1:03:35,44.1212,-93.2128,21783.1,5/16/2019,18:57:11,12,Fix,294.27,287.65,300.65,296.15,CLOSED,CLOSED,332942.91,136497080000.00,
1:03:40,44.1211,-93.2119,21828.7,5/16/2019,18:57:16,12,Fix,294.15,287.15,300.65,296.15,CLOSED,CLOSED,332942.91,136497080000.00,
1:03:45,44.1211,-93.2109,21860.9,5/16/2019,18:57:21,12,Fix,294.15,287.15,300.65,295.65,CLOSED,CLOSED,332942.91,136497080000.00,
1:03:50,44.1209,-93.2099,21900.6,5/16/2019,18:57:26,12,Fix,294.09,288.15,300.65,295.65,CLOSED,CLOSED,332942.91,136497080000.00,
1:03:55,44.1208,-93.2091,21940.6,5/16/2019,18:57:31,11,Fix,294.02,288.15,300.65,295.65,CLOSED,CLOSED,332942.91,136497080000.00,
1:04:00,44.1207,-93.2080,21977.4,5/16/2019,18:57:36,12,Fix,293.96,288.15,300.65,295.65,CLOSED,CLOSED,332942.91,136497080000.00,
1:04:05,44.1205,-93.2072,22018.0,5/16/2019,18:57:41,12,Fix,293.96,287.65,300.65,295.65,CLOSED,CLOSED,332942.91,136497080000.00,
1:04:10,44.1204,-93.2062,22056.1,5/16/2019,18:57:46,12,Fix,293.90,287.65,300.15,295.65,CLOSED,CLOSED,332942.91,136497080000.00,
1:04:15,44.1203,-93.2053,22099.1,5/16/2019,18:57:51,12,Fix,293.84,287.15,300.15,295.65,CLOSED,CLOSED,332942.91,136497080000.00,
1:04:20,44.1202,-93.2043,22139.8,5/16/2019,18:57:56,12,Fix,293.84,287.15,300.15,295.65,CLOSED,CLOSED,332942.91,136497080000.00,
1:04:25,44.1201,-93.2034,22186.0,5/16/2019,18:58:1,12,Fix,293.77,286.65,300.15,295.65,CLOSED,CLOSED,332942.91,136497080000.00,
1:04:30,44.1199,-93.2024,22220.1,5/16/2019,18:58:6,12,Fix,293.71,287.15,300.15,295.15,CLOSED,CLOSED,332942.91,136497080000.00,
1:04:35,44.1198,-93.2014,22258.2,5/16/2019,18:58:11,12,Fix,293.65,286.65,300.15,295.15,CLOSED,CLOSED,332942.91,136497080000.00,
1:04:40,44.1197,-93.2005,22297.6,5/16/2019,18:58:16,12,Fix,293.65,286.65,300.15,295.15,CLOSED,CLOSED,332942.91,136497080000.00,
1:04:45,44.1196,-93.1994,22336.0,5/16/2019,18:58:21,12,Fix,293.59,286.65,300.15,295.15,CLOSED,CLOSED,332942.91,136497080000.00,
1:04:50,44.1195,-93.1986,22373.7,5/16/2019,18:58:26,12,Fix,293.52,286.65,300.15,295.15,CLOSED,CLOSED,332942.91,136497080000.00,
1:04:55,44.1194,-93.1975,22409.4,5/16/2019,18:58:31,12,Fix,293.46,286.65,299.65,295.15,CLOSED,CLOSED,332942.91,136497080000.00,
1:05:00,44.1193,-93.1965,22440.3,5/16/2019,18:58:36,12,Fix,293.40,286.65,299.65,295.15,CLOSED,CLOSED,332942.91,136497080000.00,
1:05:05,44.1192,-93.1954,22486.2,5/16/2019,18:58:41,12,Fix,293.34,286.65,299.65,295.15,CLOSED,CLOSED,332942.91,136497080000.00,
1:05:10,44.1190,-93.1943,22538.4,5/16/2019,18:58:46,12,Fix,293.27,286.15,299.65,295.15,CLOSED,CLOSED,332942.91,136497080000.00,
1:05:15,44.1190,-93.1931,22577.1,5/16/2019,18:58:51,12,Fix,293.21,287.15,299.65,295.15,CLOSED,CLOSED,332942.91,136497080000.00,
1:05:20,44.1189,-93.1919,22608.9,5/16/2019,18:58:56,12,Fix,293.15,287.65,299.65,294.65,CLOSED,CLOSED,332942.91,136497080000.00,
1:05:25,44.1188,-93.1908,22646.0,5/16/2019,18:59:1,12,Fix,293.09,287.65,299.65,294.65,CLOSED,CLOSED,332942.91,136497080000.00,
1:05:30,44.1188,-93.1897,22683.7,5/16/2019,18:59:6,12,Fix,293.02,287.15,299.65,294.65,CLOSED,CLOSED,332942.91,136497080000.00,
1:05:35,44.1188,-93.1886,22715.2,5/16/2019,18:59:11,12,Fix,293.02,287.65,299.65,294.65,CLOSED,CLOSED,332942.91,136497080000.00,
1:05:40,44.1187,-93.1874,22751.3,5/16/2019,18:59:16,12,Fix,292.96,287.15,299.65,294.65,CLOSED,CLOSED,332942.91,136497080000.00,
1:05:45,44.1186,-93.1862,22785.1,5/16/2019,18:59:21,12,Fix,292.90,286.65,299.15,294.65,CLOSED,CLOSED,332942.91,136497080000.00,
1:05:50,44.1185,-93.1850,22818.2,5/16/2019,18:59:26,12,Fix,292.84,286.65,299.15,294.65,CLOSED,CLOSED,332942.91,136497080000.00,
1:05:55,44.1185,-93.1838,22854.0,5/16/2019,18:59:31,12,Fix,292.77,286.65,299.15,294.65,CLOSED,CLOSED,332942.91,136497080000.00,
1:06:00,44.1183,-93.1826,22886.2,5/16/2019,18:59:36,12,Fix,292.71,286.65,299.15,294.65,CLOSED,CLOSED,332942.91,136497080000.00,
1:06:05,44.1183,-93.1814,22921.3,5/16/2019,18:59:41,12,Fix,292.65,286.65,299.15,294.15,CLOSED,CLOSED,332942.91,136497080000.00,
1:06:10,44.1182,-93.1801,22955.4,5/16/2019,18:59:46,12,Fix,292.59,286.65,299.15,294.15,CLOSED,CLOSED,332942.91,136497080000.00,
1:06:15,44.1181,-93.1789,22986.9,5/16/2019,18:59:51,12,Fix,292.59,286.65,299.15,294.15,CLOSED,CLOSED,332942.91,136497080000.00,
1:06:20,44.1180,-93.1777,23024.6,5/16/2019,18:59:56,12,Fix,292.46,287.15,299.15,294.15,CLOSED,CLOSED,332942.91,136497080000.00,
1:06:25,44.1178,-93.1764,23058.1,5/16/2019,19:0:1,12,Fix,292.46,286.65,299.15,294.15,CLOSED,CLOSED,332942.91,136497080000.00,
1:06:30,44.1178,-93.1752,23094.2,5/16/2019,19:0:6,12,Fix,292.40,286.15,299.15,294.15,CLOSED,CLOSED,332942.91,136497080000.00,
1:06:35,44.1176,-93.1739,23129.9,5/16/2019,19:0:11,12,Fix,292.34,286.15,299.15,294.15,CLOSED,CLOSED,332942.91,136497080000.00,
1:06:40,44.1175,-93.1727,23167.0,5/16/2019,19:0:16,12,Fix,292.27,286.65,299.15,294.15,CLOSED,CLOSED,332942.91,136497080000.00,
