OPC-N3 Iss1.1 FirmwareVer=1.17a...........................BS
OPC-N3 177702312                                            
Config info:
LaserDAC,186
FanDAC,255
ToFtoSFRfactor,60
PVP(us/48),48
BinNo,Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23
BoundaryADC,14,40,80,120,145,215,340,590,846,1363,2029,2848,4119,5527,7076,8624,10204,11815,13457,15897,18305,20698,22966,25140,27158
Boundary_um,0.350,0.460,0.660,1.000,1.300,1.700,2.300,3.000,4.000,5.200,6.500,8.000,10.000,12.000,14.000,16.000,18.000,20.000,22.000,25.000,28.000,31.000,34.000,37.000,40.000
BinWeighting,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650
DataRequestInterval(s),1.398
MaxDataArraysPerFile,61798
Data:
Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,MToFBin1(us/3),MToFBin3,MToFBin5,MToFBin7,SamplingPeriod(s),SFR(ml/s),Temp(C),RH(%),PM_1.000(ug/m^3),PM_2.500(ug/m^3),PM_10.000(ug/m^3),#RjtGlitch,#RjtLong,#RjtRatio,#RjtRange,#FanRevs,LaserStatus
27,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,3.950,42.188,5.818,0.828,1.610,1.718,2,0,14,1,0,619
12,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,45,0,0,0.680,3.950,42.172,5.783,0.696,1.282,1.309,1,0,13,1,0,618
8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,45,0,0.680,3.900,42.172,5.799,0.450,2.149,2.866,1,0,8,0,0,619
9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,3.900,42.172,5.851,0.355,1.134,1.243,2,0,10,0,0,619
12,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,34,0,0,0.680,3.860,42.159,5.815,0.652,1.737,1.861,2,0,8,1,0,619
11,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0.680,3.830,42.188,5.783,0.689,1.554,1.666,2,0,6,1,0,619
11,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0.680,3.790,42.172,5.799,0.716,1.641,1.755,2,0,10,1,0,619
14,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,31,0,0.680,3.780,42.188,5.801,0.595,2.349,3.089,1,0,7,0,0,618
21,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0.680,3.780,42.188,5.868,0.694,2.445,3.185,0,0,13,0,0,619
17,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0.680,3.780,42.172,5.851,0.594,3.183,6.412,2,0,21,1,0,619
18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,30,0,0,0.680,3.790,42.188,5.905,0.623,0.932,0.945,4,0,14,1,0,618
13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0.680,3.780,42.159,5.868,0.517,0.589,0.589,1,0,6,3,0,619
7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,42,0,0.680,3.790,42.188,5.920,0.315,2.003,2.740,1,0,9,1,0,619
22,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,27,0,0,0.680,3.760,42.202,5.888,0.716,1.028,1.042,3,0,16,2,0,619
23,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,36,0,0,0.680,3.840,42.215,5.818,1.193,2.410,2.535,5,0,18,1,0,619
11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0.680,3.820,42.202,5.818,0.594,0.724,0.725,4,0,15,0,0,619
13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0.680,3.830,42.202,5.836,0.385,0.397,0.397,1,0,9,3,0,619
17,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0.680,3.930,42.215,5.888,0.501,2.938,6.042,0,0,15,3,0,619
12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0.680,3.930,42.228,5.818,0.302,0.310,0.310,1,0,15,3,0,619
9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0.680,3.930,42.244,5.891,0.483,0.832,0.845,2,0,15,0,0,619
13,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,37,0,0,0.680,3.960,42.228,5.906,0.828,2.173,2.306,0,0,9,1,0,619
14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0.670,3.930,42.228,5.923,0.349,0.357,0.357,2,0,11,0,0,619
17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,3.930,42.202,5.905,0.642,1.475,1.583,2,0,15,1,0,619
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,3.930,42.228,5.957,0.125,0.127,0.127,0,0,6,0,0,619
16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0.680,3.900,42.215,5.870,0.441,0.454,0.454,0,0,7,1,0,619
10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0.680,3.900,42.244,5.993,0.559,1.144,1.170,4,0,13,1,0,618
16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0.680,3.750,42.215,5.905,0.532,0.602,0.602,1,0,24,1,0,619
9,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0.680,3.710,42.228,5.906,0.428,3.064,6.353,3,0,16,1,0,619
15,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,22,0,0,0.680,3.690,42.228,5.993,0.749,1.885,2.014,4,0,14,1,0,619
15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0.680,3.700,42.244,5.957,0.443,0.456,0.456,0,0,22,0,0,619
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,3.700,42.244,5.993,0.311,0.315,0.315,3,0,14,1,0,619
10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0.680,3.640,42.244,5.978,0.281,0.289,0.289,0,0,7,1,0,619
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,3.640,42.244,5.993,0.180,0.183,0.183,1,0,11,3,0,619
19,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,48,0,0.680,3.610,42.258,5.993,0.604,2.379,3.154,2,0,11,2,0,619
11,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,44,0,0,0.680,3.610,42.244,6.010,0.940,2.226,2.359,2,0,6,1,0,619
13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,3.610,42.244,6.062,0.475,1.317,1.435,6,0,14,2,0,618
12,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0.680,3.610,42.228,6.080,0.508,3.218,6.598,1,0,17,1,0,619
4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0.680,3.610,42.244,6.097,0.279,0.594,0.609,1,0,8,2,0,619
20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0.680,3.600,42.244,6.062,0.513,0.523,0.523,1,0,17,2,0,619
20,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0.680,3.610,42.228,6.134,0.910,1.109,1.110,2,0,10,0,0,619
14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0.680,3.620,42.271,6.134,0.562,0.638,0.638,5,0,11,1,0,619
11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,3.620,42.271,6.186,0.428,1.268,1.385,0,0,8,0,0,619
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,3.620,42.258,6.134,0.204,0.207,0.207,0,0,7,0,0,619
16,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0.680,3.620,42.258,6.170,0.611,2.438,3.211,1,0,13,0,0,619
9,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,41,0,0.680,3.610,42.287,6.170,0.488,2.270,3.044,1,0,10,0,0,618
13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0.680,3.590,42.271,6.186,0.487,0.559,0.560,0,0,12,1,0,619
15,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,33,0,0.680,3.600,42.271,6.239,0.630,4.179,5.732,2,0,10,0,0,619
20,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,34,0,0.680,3.630,42.271,6.222,0.669,5.060,9.191,2,0,12,0,0,619
21,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,28,0,0.680,3.720,42.287,6.170,1.409,4.386,5.267,5,0,18,0,0,619
27,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,33,0,0,0.680,3.810,42.287,6.254,1.099,1.715,1.742,2,0,21,0,0,619
15,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0.680,3.810,42.301,6.291,0.672,1.535,1.647,4,0,11,5,0,619
20,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,37,0,0.680,3.760,42.271,6.239,1.029,3.660,4.517,2,0,9,0,0,619
8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.680,3.830,42.287,6.254,0.455,0.530,0.530,7,0,11,1,0,619
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,3.830,42.271,6.341,0.214,0.217,0.217,0,0,20,2,0,619
19,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0.680,3.830,42.287,6.326,1.013,1.729,1.757,1,0,9,1,0,619
10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,3.830,42.287,6.291,0.383,1.176,1.287,0,0,14,1,0,619
8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,3.860,42.271,6.289,0.275,0.286,0.286,3,0,11,1,0,619
9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,3.860,42.271,6.326,0.316,0.377,0.377,0,0,8,1,0,619
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,3.860,42.287,6.309,0.191,0.194,0.194,2,0,4,1,0,619
8,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,44,0,0,0.680,3.840,42.301,6.326,0.578,0.944,0.958,1,0,10,1,0,619
12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0.680,3.840,42.287,6.363,0.559,0.685,0.686,1,0,12,0,0,619
16,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0.680,3.850,42.301,6.378,0.696,0.826,0.828,4,0,13,1,0,619
18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,3.850,42.301,6.482,0.509,0.572,0.573,0,0,14,0,0,619
12,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0.680,3.830,42.287,6.449,0.826,4.234,7.532,1,0,9,1,0,619
18,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0.680,3.830,42.301,6.465,0.859,1.776,1.888,2,0,24,0,0,619
22,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,41,0,0,0.680,3.880,42.314,6.483,0.860,1.943,2.066,2,0,11,1,0,619
13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,3.920,42.287,6.501,0.550,0.624,0.624,3,0,19,0,0,619
14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0.680,3.900,42.301,6.533,0.470,0.536,0.536,4,0,7,0,0,619
13,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,35,0,0.680,3.930,42.301,6.552,0.654,2.350,3.062,4,0,10,2,0,619
10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0.680,3.880,42.301,6.605,0.387,0.453,0.453,2,0,14,1,0,619
12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0.680,3.840,42.287,6.605,0.478,1.274,1.384,1,0,15,4,0,619
10,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,47,0,0,0.680,3.880,42.314,6.642,0.730,1.867,1.991,2,0,11,1,0,619
7,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,57,0,0.680,3.880,42.301,6.620,0.474,2.903,3.733,1,0,10,1,0,619
16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,3.880,42.287,6.692,0.462,0.525,0.526,2,0,9,1,0,619
12,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,39,0,0,0.680,3.700,42.301,6.674,0.560,0.879,0.893,2,0,10,0,0,619
15,2,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,43,0.680,3.740,42.314,6.674,0.912,7.083,20.888,2,0,15,1,0,619
15,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,50,51,0,0.680,3.740,42.314,6.710,0.677,2.693,3.454,0,0,13,1,0,619
11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0.680,3.730,42.314,6.710,0.341,2.903,6.174,2,0,14,1,0,619
7,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,35,29,0,0.680,3.660,42.301,6.707,0.885,3.075,3.854,1,0,14,3,0,619
10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0.680,3.640,42.301,6.724,0.413,0.483,0.483,0,0,10,1,0,619
7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0.680,3.610,42.314,6.761,0.271,0.283,0.283,0,0,6,1,0,619
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.670,3.610,42.314,6.744,0.208,0.210,0.210,1,0,10,0,0,619
15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,42,0,0.680,3.610,42.314,6.710,0.513,2.287,3.061,2,0,15,1,0,619
13,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,3.610,42.287,6.707,0.608,1.513,1.631,1,0,6,0,0,619
8,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.680,3.640,42.314,6.744,0.808,3.682,7.036,2,0,18,0,0,619
12,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0.680,3.690,42.314,6.781,1.106,2.619,2.763,2,0,14,2,0,620
6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0.680,3.660,42.314,6.797,0.245,0.256,0.256,2,0,14,0,0,619
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,3.660,42.327,6.813,0.247,0.250,0.250,1,0,6,0,0,619
16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,3.660,42.314,6.761,0.490,0.557,0.557,0,0,6,1,0,619
9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,3.660,42.314,6.797,0.333,0.397,0.398,4,0,10,0,0,619
15,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,47,34,0,0.680,3.670,42.327,6.797,0.866,5.700,33.447,0,0,9,3,0,619
14,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,24,38,0,0.680,3.630,42.314,6.813,0.863,3.006,3.791,2,0,13,1,0,619
22,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,24,0,0,0.680,3.680,42.301,6.797,1.369,4.165,4.525,1,0,12,2,0,619
21,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0.680,3.650,42.301,6.831,0.791,0.926,0.927,3,0,14,2,0,619
16,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,32,0,0.680,3.680,42.301,6.863,0.870,5.169,6.804,4,0,20,5,0,619
12,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0.680,3.770,42.301,6.884,0.722,1.601,1.714,3,0,6,1,0,619
6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0.680,3.780,42.314,6.866,0.184,0.190,0.190,2,0,11,2,0,619
14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0.680,3.780,42.301,6.900,0.358,0.366,0.366,2,0,8,0,0,619
10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,3.780,42.314,6.884,0.344,0.407,0.407,1,0,12,2,0,619
13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0.680,3.780,42.314,6.921,0.462,0.766,0.780,2,0,11,1,0,619
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0.680,3.760,42.301,6.918,0.523,0.537,0.537,2,0,17,1,0,619
14,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0.680,3.760,42.301,6.936,0.742,1.168,1.183,2,0,7,1,0,619
20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0.680,3.750,42.314,6.953,0.620,0.691,0.691,1,0,11,0,0,619
15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,3.750,42.301,6.900,0.457,0.521,0.522,2,0,16,2,0,619
11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,3.750,42.271,6.950,0.369,0.432,0.433,1,0,14,2,0,619
21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0.680,3.780,42.301,6.936,0.637,0.707,0.708,3,0,12,2,0,619
20,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0.680,3.780,42.314,6.987,0.786,1.892,2.019,5,0,15,3,0,619
26,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,31,0,0,0.680,3.880,42.301,6.971,1.226,2.381,2.504,3,0,22,2,0,619
19,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0.680,3.860,42.301,6.971,0.710,3.205,6.366,2,0,25,2,0,619
27,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,29,0,0.680,3.900,42.314,7.005,1.140,3.678,4.504,2,0,22,0,0,619
14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,3.910,42.301,6.953,0.346,0.354,0.354,2,0,17,2,0,619
8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,3.910,42.287,6.918,0.333,1.110,1.218,1,0,8,1,0,619
13,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,45,0,0.680,3.910,42.314,6.921,0.483,2.125,2.840,2,0,15,2,0,618
11,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,3.940,42.301,6.987,0.697,0.881,0.883,3,0,17,0,0,619
9,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0.680,3.960,42.314,7.077,0.652,0.835,0.836,1,0,15,0,0,619
14,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,4.040,42.314,7.005,0.754,0.843,0.844,4,0,19,2,0,619
17,5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,38,0,0.680,3.980,42.301,7.040,1.035,5.873,9.748,2,0,18,3,0,619
24,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0.680,3.960,42.301,7.055,0.824,0.904,0.905,1,0,13,1,0,619
15,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,3.960,42.287,7.003,0.596,1.421,1.529,2,0,21,3,0,619
14,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,51,0,0.680,3.910,42.314,6.987,0.682,4.007,5.438,1,0,19,1,0,619
16,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,3.940,42.287,7.023,0.601,1.382,1.490,2,0,11,1,0,619
7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,25,0,0,0.680,4.030,42.301,6.971,0.462,0.758,0.771,2,0,11,0,0,619
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0.680,4.010,42.301,7.040,0.091,0.096,0.096,0,0,17,2,0,619
18,3,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0.680,3.980,42.287,7.040,0.728,9.195,64.854,0,0,15,1,0,619
18,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,27,0,0,0.680,4.020,42.301,7.055,0.749,5.361,54.515,4,0,11,2,0,619
16,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0.680,4.100,42.287,7.040,0.902,2.450,2.657,4,0,19,3,0,619
19,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0.680,4.100,42.287,7.040,0.599,2.214,2.896,3,0,16,2,0,619
16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0.680,4.140,42.287,7.055,0.366,0.374,0.374,3,0,11,2,0,619
10,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0.680,4.130,42.314,7.077,0.637,1.486,1.590,2,0,16,0,0,619
23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0.680,4.100,42.287,7.074,0.560,0.574,0.574,1,0,19,1,0,619
20,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,44,0,0.680,4.110,42.287,7.090,0.600,2.164,2.844,2,0,19,2,0,619
25,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,30,0,0.680,4.070,42.271,7.054,0.943,2.634,3.322,0,0,15,0,0,619
25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.070,42.271,7.003,0.623,0.685,0.685,2,0,5,3,0,619
11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0.680,4.030,42.287,7.055,0.393,0.457,0.457,0,0,14,1,0,619
16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,33,0,0,0.680,3.950,42.301,7.055,0.556,0.852,0.865,4,0,7,3,0,619
25,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0.680,3.900,42.287,7.074,0.919,3.494,6.623,1,1,13,1,0,619
15,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,53,0.680,3.930,42.287,7.090,0.530,3.859,13.891,1,0,12,0,0,619
