OPC-N2 FirmwareVer=OPC-018.2..............................BD
OPC-N2 176580907                                            
Config info:
GSC,1.000
LaserDAC,210
FanDAC,255
ToFtoSFRfactor,98
BinNo,Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15
Boundary(upper),17,27,41,60,79,123,234,388,575,909,1294,1866,2475,3092,3685,4095
ParticleVolume(um3),0.051,0.151,0.401,0.894,1.646,3.209,8.530,22.449,47.713,99.541,199.532,381.703,696.910,1150.347,1767.146,2460.612
ParticleDensity(g/ml),1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650
SampleVolumeWeighting,4.500,3.000,2.000,0.500,0.300,0.250,0.250,0.250,0.350,0.450,0.500,0.800,1.000,1.000,1.000,1.000
DataRequestInterval(s),1.398
MaxDataArraysPerFile,61798
Data:
Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,MToFBin1(us/3),MToFBin3,MToFBin5,MToFBin7,SFR(ml/s),SamplingPeriod(s),PM1(ug/m3),PM2.5,PM10
25,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,4.753,1.387,1.527,1.714,1.720
23,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,22,0,0,4.753,1.388,1.493,2.050,2.317
31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.753,1.388,1.728,1.863,1.874
24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,4.729,1.383,1.543,1.678,1.680
24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,4.729,1.387,1.364,1.471,1.475
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.729,1.388,0.941,0.968,0.968
21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,4.743,1.388,1.252,1.302,1.302
13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.743,1.387,0.832,0.932,0.934
20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.743,1.388,1.124,1.242,1.253
17,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,27,0,4.743,1.388,1.160,1.419,1.462
16,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,37,4.743,1.383,0.908,1.279,2.303
20,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33,0,0,0,4.697,1.388,1.209,1.452,10.109
21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,4.718,1.387,1.259,1.310,1.310
20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,4.732,1.387,1.200,1.249,1.249
19,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,15,21,0,0,4.754,1.388,1.181,1.532,1.790
17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,4.754,1.387,0.972,1.067,1.071
21,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,4.722,1.388,1.489,1.699,1.701
26,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,4.722,1.383,1.503,1.701,1.716
19,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.722,1.388,1.174,1.521,1.778
27,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,0,0,43,4.707,1.388,1.597,1.917,2.933
23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,4.713,1.387,1.372,1.425,1.425
26,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,19,0,0,4.713,1.388,1.595,1.978,10.611
28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,4.713,1.388,1.591,1.704,1.708
14,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,57,0,4.713,1.388,0.906,1.145,1.188
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.713,1.383,1.504,1.547,1.547
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.713,1.388,0.833,0.856,0.856
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.713,1.388,1.610,1.656,1.656
14,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,4.683,1.388,1.205,1.423,1.426
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.683,1.387,1.174,1.207,1.207
26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,4.705,1.388,1.541,1.599,1.599
17,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.705,1.388,0.972,1.325,1.593
20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.705,1.383,1.348,1.541,1.544
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.705,1.388,1.168,1.201,1.201
17,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,23,29,0,0,4.697,1.388,1.310,1.584,1.591
21,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,28,29,29,0,4.645,1.387,1.542,1.901,1.949
27,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,23,27,0,4.645,1.387,1.608,1.930,1.981
24,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,23,0,4.668,1.388,1.454,1.648,1.691
24,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.668,1.387,1.484,1.691,1.704
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.668,1.383,0.675,0.694,0.694
19,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,0,0,33,4.682,1.388,1.158,1.467,2.488
17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.682,1.387,1.067,1.175,1.176
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.682,1.388,0.950,0.977,0.977
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.682,1.388,0.950,0.977,0.977
25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,4.689,1.388,1.490,1.547,1.547
29,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,4.704,1.388,2.056,2.360,2.364
27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,4.740,1.387,1.700,1.839,1.840
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.740,1.383,1.329,1.367,1.367
20,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.740,1.362,1.242,1.404,38.556
29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,25,0,4.762,1.388,1.700,1.898,1.940
17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41,0,4.762,1.387,0.947,1.109,1.151
25,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,4.790,1.388,1.872,2.119,2.122
18,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,29,27,0,0,4.727,1.387,1.357,1.656,1.672
25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.727,1.387,1.500,1.619,1.621
21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,4.757,1.384,1.441,1.525,1.525
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.757,1.388,0.660,0.679,0.679
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.757,1.388,1.375,1.414,1.414
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.757,1.388,1.375,1.414,1.414
