OPC-N2 FirmwareVer=OPC-018.2..............................BD
OPC-N2 176580906                                            
Config info:
GSC,1.000
LaserDAC,131
FanDAC,255
ToFtoSFRfactor,81
BinNo,Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15
Boundary(upper),17,27,41,60,79,123,234,388,575,909,1294,1866,2475,3092,3685,4095
ParticleVolume(um3),0.051,0.151,0.401,0.894,1.646,3.209,8.530,22.449,47.713,99.541,199.532,381.703,696.910,1150.347,1767.146,2460.612
ParticleDensity(g/ml),1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650
SampleVolumeWeighting,4.500,3.000,2.000,0.500,0.300,0.250,0.250,0.250,0.350,0.450,0.500,0.800,1.000,1.000,1.000,1.000
DataRequestInterval(s),1.398
MaxDataArraysPerFile,61798
Data:
Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,MToFBin1(us/3),MToFBin3,MToFBin5,MToFBin7,SFR(ml/s),SamplingPeriod(s),PM1(ug/m3),PM2.5,PM10
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.620,1.388,0.161,0.166,0.166
3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,1.666,1.388,0.797,1.106,1.138
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,39,0,0,1.725,1.388,0.357,0.592,0.602
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,1.693,1.388,0.740,1.015,1.018
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,1.725,1.388,0.259,0.305,0.305
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,1.725,1.388,0.098,0.287,0.297
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.725,1.384,0.000,0.000,0.000
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,1.647,1.389,0.588,0.646,0.646
3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.647,1.388,0.807,1.050,1.054
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37,0,1.647,1.388,0.196,0.591,0.712
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.647,1.388,0.000,0.000,0.000
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,1.674,1.389,0.266,0.314,0.314
2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.674,1.388,0.638,0.872,0.876
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.674,1.384,0.000,0.000,0.000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.674,1.389,0.000,0.000,0.000
2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,1.723,1.389,0.836,1.587,2.289
3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.723,1.388,0.772,1.004,1.007
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.723,1.388,0.304,0.312,0.312
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,1.723,1.388,0.250,0.443,0.454
4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,1.709,1.388,0.873,0.937,0.938
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.709,1.388,0.153,0.157,0.157
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.709,1.384,0.473,0.699,0.702
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.709,1.388,0.472,0.697,0.700
1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,59,1.709,1.388,0.475,1.415,4.217
